G,X,Y
1,0,50.0
1,1,50.07
1,2,50.14
1,3,50.21
1,4,50.28
1,5,50.35
1,6,50.42
1,7,50.49
1,8,50.56
1,9,50.63
1,10,50.7
1,11,50.77
1,12,50.84
1,13,50.910000000000004
1,14,50.980000000000004
1,15,51.050000000000004
1,16,51.120000000000005
1,17,51.190000000000005
1,18,51.260000000000005
1,19,51.330000000000005
1,20,51.400000000000006
1,21,51.470000000000006
1,22,51.540000000000006
1,23,51.61000000000001
1,24,51.68000000000001
1,25,51.75000000000001
1,26,51.68000000000001
1,27,51.61000000000001
1,28,51.540000000000006
1,29,51.470000000000006
1,30,51.400000000000006
1,31,51.330000000000005
1,32,51.260000000000005
1,33,51.190000000000005
1,34,51.120000000000005
1,35,51.050000000000004
1,36,50.980000000000004
1,37,50.910000000000004
1,38,50.84
1,39,50.77
1,40,50.7
1,41,50.63
1,42,50.56
1,43,50.49
1,44,50.42
1,45,50.35
1,46,50.28
1,47,50.21
1,48,50.14
1,49,50.07
1,50,50.0
1,51,50.07
1,52,50.14
1,53,50.21
1,54,50.28
1,55,50.35
1,56,50.42
1,57,50.49
1,58,50.56
1,59,50.63
1,60,50.7
1,61,50.77
1,62,50.84
1,63,50.910000000000004
1,64,50.980000000000004
1,65,51.050000000000004
1,66,51.120000000000005
1,67,51.190000000000005
1,68,51.260000000000005
1,69,51.330000000000005
1,70,51.400000000000006
1,71,51.470000000000006
1,72,51.540000000000006
1,73,51.61000000000001
1,74,51.68000000000001
1,75,51.75000000000001
1,76,51.68000000000001
1,77,51.61000000000001
1,78,51.540000000000006
1,79,51.470000000000006
1,80,51.400000000000006
1,81,51.330000000000005
1,82,51.260000000000005
1,83,51.190000000000005
1,84,51.120000000000005
1,85,51.050000000000004
1,86,50.980000000000004
1,87,50.910000000000004
1,88,50.84
1,89,50.77
1,90,50.7
1,91,50.63
1,92,50.56
1,93,50.49
1,94,50.42
1,95,50.35
1,96,50.28
1,97,50.21
1,98,50.14
1,99,50.07
1,100,50.0
