G,X,Y
1,0,50.0
1,1,50.29
1,2,50.58
1,3,50.87
1,4,51.16
1,5,51.449999999999996
1,6,51.739999999999995
1,7,52.029999999999994
1,8,52.31999999999999
1,9,52.60999999999999
1,10,52.89999999999999
1,11,53.18999999999999
1,12,53.47999999999999
1,13,53.76999999999999
1,14,54.05999999999999
1,15,54.34999999999999
1,16,54.639999999999986
1,17,54.929999999999986
1,18,55.219999999999985
1,19,55.509999999999984
1,20,55.79999999999998
1,21,56.08999999999998
1,22,56.37999999999998
1,23,56.66999999999998
1,24,56.95999999999998
1,25,57.24999999999998
1,26,57.53999999999998
1,27,57.82999999999998
1,28,58.119999999999976
1,29,58.409999999999975
1,30,58.699999999999974
1,31,58.989999999999974
1,32,59.27999999999997
1,33,59.56999999999997
1,34,59.85999999999997
1,35,60.14999999999997
1,36,60.43999999999997
1,37,60.72999999999997
1,38,61.01999999999997
1,39,61.30999999999997
1,40,61.599999999999966
1,41,61.889999999999965
1,42,62.179999999999964
1,43,62.46999999999996
1,44,62.75999999999996
1,45,63.04999999999996
1,46,63.33999999999996
1,47,63.62999999999996
1,48,63.91999999999996
1,49,64.20999999999997
1,50,64.49999999999997
1,51,64.20999999999997
1,52,63.919999999999966
1,53,63.62999999999997
1,54,63.33999999999997
1,55,63.04999999999997
1,56,62.75999999999997
1,57,62.46999999999997
1,58,62.17999999999997
1,59,61.88999999999997
1,60,61.59999999999997
1,61,61.309999999999974
1,62,61.019999999999975
1,63,60.729999999999976
1,64,60.439999999999976
1,65,60.14999999999998
1,66,59.85999999999998
1,67,59.56999999999998
1,68,59.27999999999998
1,69,58.98999999999998
1,70,58.69999999999998
1,71,58.40999999999998
1,72,58.11999999999998
1,73,57.829999999999984
1,74,57.539999999999985
1,75,57.249999999999986
1,76,56.95999999999999
1,77,56.66999999999999
1,78,56.37999999999999
1,79,56.08999999999999
1,80,55.79999999999999
1,81,55.50999999999999
1,82,55.21999999999999
1,83,54.92999999999999
1,84,54.63999999999999
1,85,54.349999999999994
1,86,54.059999999999995
1,87,53.769999999999996
1,88,53.48
1,89,53.19
1,90,52.9
1,91,52.61
1,92,52.32
1,93,52.03
1,94,51.74
1,95,51.45
1,96,51.160000000000004
1,97,50.870000000000005
1,98,50.580000000000005
1,99,50.290000000000006
1,100,50.00000000000001
