G,X,Y
1,0,49.9999999999998
1,1,51.1599999999998
1,2,52.319999999999794
1,3,53.47999999999979
1,4,54.63999999999979
1,5,55.799999999999784
1,6,56.95999999999978
1,7,58.11999999999978
1,8,59.279999999999774
1,9,60.43999999999977
1,10,61.59999999999977
1,11,62.75999999999976
1,12,63.91999999999976
1,13,65.07999999999976
1,14,66.23999999999975
1,15,67.39999999999975
1,16,68.55999999999975
1,17,69.71999999999974
1,18,70.87999999999974
1,19,72.03999999999974
1,20,73.19999999999973
1,21,74.35999999999973
1,22,75.51999999999973
1,23,76.67999999999972
1,24,77.83999999999972
1,25,78.99999999999972
1,26,77.83999999999972
1,27,76.67999999999972
1,28,75.51999999999973
1,29,74.35999999999973
1,30,73.19999999999973
1,31,72.03999999999974
1,32,70.87999999999974
1,33,69.71999999999974
1,34,68.55999999999975
1,35,67.39999999999975
1,36,66.23999999999975
1,37,65.07999999999976
1,38,63.91999999999976
1,39,62.75999999999976
1,40,61.59999999999977
1,41,60.43999999999977
1,42,59.279999999999774
1,43,58.11999999999978
1,44,56.95999999999978
1,45,55.799999999999784
1,46,54.63999999999979
1,47,53.47999999999979
1,48,52.319999999999794
1,49,51.1599999999998
1,50,49.9999999999998
1,51,51.1599999999998
1,52,52.319999999999794
1,53,53.47999999999979
1,54,54.63999999999979
1,55,55.799999999999784
1,56,56.95999999999978
1,57,58.11999999999978
1,58,59.279999999999774
1,59,60.43999999999977
1,60,61.59999999999977
1,61,62.75999999999976
1,62,63.91999999999976
1,63,65.07999999999976
1,64,66.23999999999975
1,65,67.39999999999975
1,66,68.55999999999975
1,67,69.71999999999974
1,68,70.87999999999974
1,69,72.03999999999974
1,70,73.19999999999973
1,71,74.35999999999973
1,72,75.51999999999973
1,73,76.67999999999972
1,74,77.83999999999972
1,75,78.99999999999972
1,76,77.83999999999972
1,77,76.67999999999972
1,78,75.51999999999973
1,79,74.35999999999973
1,80,73.19999999999973
1,81,72.03999999999974
1,82,70.87999999999974
1,83,69.71999999999974
1,84,68.55999999999975
1,85,67.39999999999975
1,86,66.23999999999975
1,87,65.07999999999976
1,88,63.91999999999976
1,89,62.75999999999976
1,90,61.59999999999977
1,91,60.43999999999977
1,92,59.279999999999774
1,93,58.11999999999978
1,94,56.95999999999978
1,95,55.799999999999784
1,96,54.63999999999979
1,97,53.47999999999979
1,98,52.319999999999794
1,99,51.1599999999998
1,100,49.9999999999998
