G,X,Y
1,0,49.99999999999986
1,1,50.924999999999855
1,2,51.84999999999985
1,3,52.77499999999985
1,4,53.69999999999985
1,5,54.624999999999844
1,6,55.54999999999984
1,7,56.47499999999984
1,8,57.399999999999835
1,9,58.32499999999983
1,10,59.24999999999983
1,11,60.17499999999983
1,12,61.099999999999824
1,13,62.02499999999982
1,14,62.94999999999982
1,15,63.874999999999815
1,16,64.79999999999981
1,17,65.72499999999981
1,18,66.6499999999998
1,19,67.5749999999998
1,20,68.4999999999998
1,21,69.4249999999998
1,22,70.3499999999998
1,23,71.27499999999979
1,24,72.19999999999979
1,25,73.12499999999979
1,26,74.04999999999978
1,27,74.97499999999978
1,28,75.89999999999978
1,29,76.82499999999978
1,30,77.74999999999977
1,31,78.67499999999977
1,32,79.59999999999977
1,33,80.52499999999976
1,34,81.44999999999976
1,35,82.37499999999976
1,36,83.29999999999976
1,37,84.22499999999975
1,38,85.14999999999975
1,39,86.07499999999975
1,40,86.99999999999974
1,41,87.92499999999974
1,42,88.84999999999974
1,43,89.77499999999974
1,44,90.69999999999973
1,45,91.62499999999973
1,46,92.54999999999973
1,47,93.47499999999972
1,48,94.39999999999972
1,49,95.32499999999972
1,50,96.24999999999972
1,51,95.32499999999972
1,52,94.39999999999972
1,53,93.47499999999972
1,54,92.54999999999973
1,55,91.62499999999973
1,56,90.69999999999973
1,57,89.77499999999974
1,58,88.84999999999974
1,59,87.92499999999974
1,60,86.99999999999974
1,61,86.07499999999975
1,62,85.14999999999975
1,63,84.22499999999975
1,64,83.29999999999976
1,65,82.37499999999976
1,66,81.44999999999976
1,67,80.52499999999976
1,68,79.59999999999977
1,69,78.67499999999977
1,70,77.74999999999977
1,71,76.82499999999978
1,72,75.89999999999978
1,73,74.97499999999978
1,74,74.04999999999978
1,75,73.12499999999979
1,76,72.19999999999979
1,77,71.27499999999979
1,78,70.3499999999998
1,79,69.4249999999998
1,80,68.4999999999998
1,81,67.5749999999998
1,82,66.6499999999998
1,83,65.72499999999981
1,84,64.79999999999981
1,85,63.874999999999815
1,86,62.94999999999982
1,87,62.02499999999982
1,88,61.099999999999824
1,89,60.17499999999983
1,90,59.24999999999983
1,91,58.32499999999983
1,92,57.399999999999835
1,93,56.47499999999984
1,94,55.54999999999984
1,95,54.624999999999844
1,96,53.69999999999985
1,97,52.77499999999985
1,98,51.84999999999985
1,99,50.924999999999855
1,100,49.99999999999986
