G,X,Y
1,0,49.999999999999886
1,1,50.829999999999885
1,2,51.65999999999988
1,3,52.48999999999988
1,4,53.31999999999988
1,5,54.14999999999988
1,6,54.979999999999876
1,7,55.809999999999874
1,8,56.63999999999987
1,9,57.46999999999987
1,10,58.29999999999987
1,11,59.12999999999987
1,12,59.959999999999866
1,13,60.789999999999864
1,14,61.61999999999986
1,15,62.44999999999986
1,16,63.27999999999986
1,17,64.10999999999986
1,18,64.93999999999986
1,19,65.76999999999985
1,20,66.59999999999985
1,21,67.42999999999985
1,22,68.25999999999985
1,23,69.08999999999985
1,24,69.91999999999985
1,25,70.74999999999984
1,26,71.57999999999984
1,27,72.40999999999984
1,28,73.23999999999984
1,29,74.06999999999984
1,30,74.89999999999984
1,31,75.72999999999983
1,32,76.55999999999983
1,33,77.38999999999983
1,34,78.21999999999983
1,35,79.04999999999983
1,36,79.87999999999982
1,37,80.70999999999982
1,38,81.53999999999982
1,39,82.36999999999982
1,40,83.19999999999982
1,41,84.02999999999982
1,42,84.85999999999981
1,43,85.68999999999981
1,44,86.51999999999981
1,45,87.34999999999981
1,46,88.17999999999981
1,47,89.0099999999998
1,48,89.8399999999998
1,49,90.6699999999998
1,50,91.4999999999998
1,51,90.6699999999998
1,52,89.8399999999998
1,53,89.0099999999998
1,54,88.17999999999981
1,55,87.34999999999981
1,56,86.51999999999981
1,57,85.68999999999981
1,58,84.85999999999981
1,59,84.02999999999982
1,60,83.19999999999982
1,61,82.36999999999982
1,62,81.53999999999982
1,63,80.70999999999982
1,64,79.87999999999982
1,65,79.04999999999983
1,66,78.21999999999983
1,67,77.38999999999983
1,68,76.55999999999983
1,69,75.72999999999983
1,70,74.89999999999984
1,71,74.06999999999984
1,72,73.23999999999984
1,73,72.40999999999984
1,74,71.57999999999984
1,75,70.74999999999984
1,76,69.91999999999985
1,77,69.08999999999985
1,78,68.25999999999985
1,79,67.42999999999985
1,80,66.59999999999985
1,81,65.76999999999985
1,82,64.93999999999986
1,83,64.10999999999986
1,84,63.27999999999986
1,85,62.44999999999986
1,86,61.61999999999986
1,87,60.789999999999864
1,88,59.959999999999866
1,89,59.12999999999987
1,90,58.29999999999987
1,91,57.46999999999987
1,92,56.63999999999987
1,93,55.809999999999874
1,94,54.979999999999876
1,95,54.14999999999988
1,96,53.31999999999988
1,97,52.48999999999988
1,98,51.65999999999988
1,99,50.829999999999885
1,100,49.999999999999886
