G,X,Y
1,0,50.0
1,1,48.78
1,2,47.56
1,3,46.34
1,4,45.120000000000005
1,5,43.900000000000006
1,6,42.68000000000001
1,7,41.46000000000001
1,8,40.24000000000001
1,9,39.02000000000001
1,10,37.80000000000001
1,11,36.58000000000001
1,12,35.360000000000014
1,13,34.140000000000015
1,14,32.920000000000016
1,15,31.700000000000017
1,16,30.480000000000018
1,17,29.26000000000002
1,18,28.04000000000002
1,19,26.82000000000002
1,20,25.600000000000023
1,21,24.380000000000024
1,22,23.160000000000025
1,23,21.940000000000026
1,24,20.720000000000027
1,25,19.50000000000003
1,26,18.28000000000003
1,27,17.06000000000003
1,28,15.84000000000003
1,29,14.62000000000003
1,30,13.400000000000029
1,31,12.180000000000028
1,32,10.960000000000027
1,33,9.740000000000027
1,34,8.520000000000026
1,35,7.3000000000000265
1,36,6.080000000000027
1,37,4.860000000000027
1,38,3.640000000000027
1,39,2.4200000000000275
1,40,1.2000000000000275
1,41,-0.019999999999972484
1,42,-1.2399999999999725
1,43,-2.4599999999999724
1,44,-3.679999999999972
1,45,-4.899999999999972
1,46,-6.119999999999972
1,47,-7.339999999999971
1,48,-8.559999999999972
1,49,-9.779999999999973
1,50,-10.999999999999973
1,51,-9.779999999999973
1,52,-8.559999999999972
1,53,-7.339999999999972
1,54,-6.119999999999973
1,55,-4.899999999999973
1,56,-3.679999999999973
1,57,-2.4599999999999733
1,58,-1.2399999999999733
1,59,-0.019999999999973372
1,60,1.2000000000000266
1,61,2.4200000000000266
1,62,3.6400000000000263
1,63,4.860000000000026
1,64,6.080000000000026
1,65,7.300000000000026
1,66,8.520000000000026
1,67,9.740000000000027
1,68,10.960000000000027
1,69,12.180000000000028
1,70,13.400000000000029
1,71,14.62000000000003
1,72,15.84000000000003
1,73,17.06000000000003
1,74,18.28000000000003
1,75,19.50000000000003
1,76,20.720000000000027
1,77,21.940000000000026
1,78,23.160000000000025
1,79,24.380000000000024
1,80,25.600000000000023
1,81,26.82000000000002
1,82,28.04000000000002
1,83,29.26000000000002
1,84,30.480000000000018
1,85,31.700000000000017
1,86,32.920000000000016
1,87,34.140000000000015
1,88,35.360000000000014
1,89,36.58000000000001
1,90,37.80000000000001
1,91,39.02000000000001
1,92,40.24000000000001
1,93,41.46000000000001
1,94,42.68000000000001
1,95,43.900000000000006
1,96,45.120000000000005
1,97,46.34
1,98,47.56
1,99,48.78
1,100,50.0
