G,X,Y
1,0,50.0
1,1,48.99
1,2,47.980000000000004
1,3,46.970000000000006
1,4,45.96000000000001
1,5,44.95000000000001
1,6,43.94000000000001
1,7,42.930000000000014
1,8,41.920000000000016
1,9,40.91000000000002
1,10,39.90000000000002
1,11,38.89000000000002
1,12,37.880000000000024
1,13,36.870000000000026
1,14,35.86000000000003
1,15,34.85000000000003
1,16,33.84000000000003
1,17,32.830000000000034
1,18,31.820000000000032
1,19,30.81000000000003
1,20,29.80000000000003
1,21,28.790000000000028
1,22,27.780000000000026
1,23,26.770000000000024
1,24,25.760000000000023
1,25,24.75000000000002
1,26,23.74000000000002
1,27,22.730000000000018
1,28,21.720000000000017
1,29,20.710000000000015
1,30,19.700000000000014
1,31,18.690000000000012
1,32,17.68000000000001
1,33,16.67000000000001
1,34,15.660000000000009
1,35,14.65000000000001
1,36,13.64000000000001
1,37,12.63000000000001
1,38,11.62000000000001
1,39,10.61000000000001
1,40,9.60000000000001
1,41,8.59000000000001
1,42,7.580000000000011
1,43,6.570000000000011
1,44,5.560000000000011
1,45,4.550000000000011
1,46,3.5400000000000116
1,47,2.530000000000012
1,48,1.5200000000000118
1,49,0.5100000000000118
1,50,-0.49999999999998823
1,51,0.5100000000000118
1,52,1.5200000000000118
1,53,2.530000000000012
1,54,3.5400000000000116
1,55,4.550000000000011
1,56,5.560000000000011
1,57,6.570000000000011
1,58,7.580000000000011
1,59,8.59000000000001
1,60,9.60000000000001
1,61,10.61000000000001
1,62,11.62000000000001
1,63,12.63000000000001
1,64,13.64000000000001
1,65,14.65000000000001
1,66,15.660000000000009
1,67,16.67000000000001
1,68,17.68000000000001
1,69,18.690000000000012
1,70,19.700000000000014
1,71,20.710000000000015
1,72,21.720000000000017
1,73,22.730000000000018
1,74,23.74000000000002
1,75,24.75000000000002
1,76,25.760000000000023
1,77,26.770000000000024
1,78,27.780000000000026
1,79,28.790000000000028
1,80,29.80000000000003
1,81,30.81000000000003
1,82,31.820000000000032
1,83,32.830000000000034
1,84,33.84000000000003
1,85,34.85000000000003
1,86,35.86000000000003
1,87,36.870000000000026
1,88,37.880000000000024
1,89,38.89000000000002
1,90,39.90000000000002
1,91,40.91000000000002
1,92,41.920000000000016
1,93,42.930000000000014
1,94,43.94000000000001
1,95,44.95000000000001
1,96,45.96000000000001
1,97,46.970000000000006
1,98,47.980000000000004
1,99,48.99
1,100,50.0
