G,X,Y
1,0,49.999999999999986
1,1,50.60499999999998
1,2,51.20999999999998
1,3,51.814999999999976
1,4,52.41999999999997
1,5,53.02499999999997
1,6,53.62999999999997
1,7,54.234999999999964
1,8,54.83999999999996
1,9,55.44499999999996
1,10,56.049999999999955
1,11,56.65499999999995
1,12,57.25999999999995
1,13,57.864999999999945
1,14,58.46999999999994
1,15,59.07499999999994
1,16,59.679999999999936
1,17,60.28499999999993
1,18,60.88999999999993
1,19,61.494999999999926
1,20,62.09999999999992
1,21,62.70499999999992
1,22,63.30999999999992
1,23,63.914999999999914
1,24,64.51999999999991
1,25,65.12499999999991
1,26,64.51999999999991
1,27,63.914999999999914
1,28,63.30999999999992
1,29,62.70499999999992
1,30,62.09999999999992
1,31,61.494999999999926
1,32,60.88999999999993
1,33,60.28499999999993
1,34,59.679999999999936
1,35,59.07499999999994
1,36,58.46999999999994
1,37,57.864999999999945
1,38,57.25999999999995
1,39,56.65499999999995
1,40,56.049999999999955
1,41,55.44499999999996
1,42,54.83999999999996
1,43,54.234999999999964
1,44,53.62999999999997
1,45,53.02499999999997
1,46,52.41999999999997
1,47,51.814999999999976
1,48,51.20999999999998
1,49,50.60499999999998
1,50,49.999999999999986
1,51,50.60499999999998
1,52,51.20999999999998
1,53,51.814999999999976
1,54,52.41999999999997
1,55,53.02499999999997
1,56,53.62999999999997
1,57,54.234999999999964
1,58,54.83999999999996
1,59,55.44499999999996
1,60,56.049999999999955
1,61,56.65499999999995
1,62,57.25999999999995
1,63,57.864999999999945
1,64,58.46999999999994
1,65,59.07499999999994
1,66,59.679999999999936
1,67,60.28499999999993
1,68,60.88999999999993
1,69,61.494999999999926
1,70,62.09999999999992
1,71,62.70499999999992
1,72,63.30999999999992
1,73,63.914999999999914
1,74,64.51999999999991
1,75,65.12499999999991
1,76,64.51999999999991
1,77,63.914999999999914
1,78,63.30999999999992
1,79,62.70499999999992
1,80,62.09999999999992
1,81,61.494999999999926
1,82,60.88999999999993
1,83,60.28499999999993
1,84,59.679999999999936
1,85,59.07499999999994
1,86,58.46999999999994
1,87,57.864999999999945
1,88,57.25999999999995
1,89,56.65499999999995
1,90,56.049999999999955
1,91,55.44499999999996
1,92,54.83999999999996
1,93,54.234999999999964
1,94,53.62999999999997
1,95,53.02499999999997
1,96,52.41999999999997
1,97,51.814999999999976
1,98,51.20999999999998
1,99,50.60499999999998
1,100,49.999999999999986
