G,X,Y
1,0,50.0
1,1,49.805
1,2,49.61
1,3,49.415
1,4,49.22
1,5,49.025
1,6,48.83
1,7,48.635
1,8,48.44
1,9,48.245
1,10,48.05
1,11,47.855
1,12,47.66
1,13,47.464999999999996
1,14,47.269999999999996
1,15,47.074999999999996
1,16,46.879999999999995
1,17,46.684999999999995
1,18,46.489999999999995
1,19,46.294999999999995
1,20,46.099999999999994
1,21,45.904999999999994
1,22,45.709999999999994
1,23,45.51499999999999
1,24,45.31999999999999
1,25,45.12499999999999
1,26,45.31999999999999
1,27,45.51499999999999
1,28,45.709999999999994
1,29,45.904999999999994
1,30,46.099999999999994
1,31,46.294999999999995
1,32,46.489999999999995
1,33,46.684999999999995
1,34,46.879999999999995
1,35,47.074999999999996
1,36,47.269999999999996
1,37,47.464999999999996
1,38,47.66
1,39,47.855
1,40,48.05
1,41,48.245
1,42,48.44
1,43,48.635
1,44,48.83
1,45,49.025
1,46,49.22
1,47,49.415
1,48,49.61
1,49,49.805
1,50,50.0
1,51,49.805
1,52,49.61
1,53,49.415
1,54,49.22
1,55,49.025
1,56,48.83
1,57,48.635
1,58,48.44
1,59,48.245
1,60,48.05
1,61,47.855
1,62,47.66
1,63,47.464999999999996
1,64,47.269999999999996
1,65,47.074999999999996
1,66,46.879999999999995
1,67,46.684999999999995
1,68,46.489999999999995
1,69,46.294999999999995
1,70,46.099999999999994
1,71,45.904999999999994
1,72,45.709999999999994
1,73,45.51499999999999
1,74,45.31999999999999
1,75,45.12499999999999
1,76,45.31999999999999
1,77,45.51499999999999
1,78,45.709999999999994
1,79,45.904999999999994
1,80,46.099999999999994
1,81,46.294999999999995
1,82,46.489999999999995
1,83,46.684999999999995
1,84,46.879999999999995
1,85,47.074999999999996
1,86,47.269999999999996
1,87,47.464999999999996
1,88,47.66
1,89,47.855
1,90,48.05
1,91,48.245
1,92,48.44
1,93,48.635
1,94,48.83
1,95,49.025
1,96,49.22
1,97,49.415
1,98,49.61
1,99,49.805
1,100,50.0
