G,X,Y
1,0,49.99999999999972
1,1,51.404999999999724
1,2,52.809999999999725
1,3,54.214999999999726
1,4,55.61999999999973
1,5,57.02499999999973
1,6,58.42999999999973
1,7,59.83499999999973
1,8,61.23999999999973
1,9,62.64499999999973
1,10,64.04999999999973
1,11,65.45499999999973
1,12,66.85999999999973
1,13,68.26499999999973
1,14,69.66999999999973
1,15,71.07499999999973
1,16,72.47999999999973
1,17,73.88499999999974
1,18,75.28999999999974
1,19,76.69499999999974
1,20,78.09999999999974
1,21,79.50499999999974
1,22,80.90999999999974
1,23,82.31499999999974
1,24,83.71999999999974
1,25,85.12499999999974
1,26,86.52999999999975
1,27,87.93499999999975
1,28,89.33999999999975
1,29,90.74499999999975
1,30,92.14999999999975
1,31,93.55499999999975
1,32,94.95999999999975
1,33,96.36499999999975
1,34,97.76999999999975
1,35,99.17499999999976
1,36,100.57999999999976
1,37,101.98499999999976
1,38,103.38999999999976
1,39,104.79499999999976
1,40,106.19999999999976
1,41,107.60499999999976
1,42,109.00999999999976
1,43,110.41499999999976
1,44,111.81999999999977
1,45,113.22499999999977
1,46,114.62999999999977
1,47,116.03499999999977
1,48,117.43999999999977
1,49,118.84499999999977
1,50,120.24999999999977
1,51,118.84499999999977
1,52,117.43999999999977
1,53,116.03499999999977
1,54,114.62999999999977
1,55,113.22499999999977
1,56,111.81999999999977
1,57,110.41499999999976
1,58,109.00999999999976
1,59,107.60499999999976
1,60,106.19999999999976
1,61,104.79499999999976
1,62,103.38999999999976
1,63,101.98499999999976
1,64,100.57999999999976
1,65,99.17499999999976
1,66,97.76999999999975
1,67,96.36499999999975
1,68,94.95999999999975
1,69,93.55499999999975
1,70,92.14999999999975
1,71,90.74499999999975
1,72,89.33999999999975
1,73,87.93499999999975
1,74,86.52999999999975
1,75,85.12499999999974
1,76,83.71999999999974
1,77,82.31499999999974
1,78,80.90999999999974
1,79,79.50499999999974
1,80,78.09999999999974
1,81,76.69499999999974
1,82,75.28999999999974
1,83,73.88499999999974
1,84,72.47999999999973
1,85,71.07499999999973
1,86,69.66999999999973
1,87,68.26499999999973
1,88,66.85999999999973
1,89,65.45499999999973
1,90,64.04999999999973
1,91,62.644999999999726
1,92,61.239999999999725
1,93,59.834999999999724
1,94,58.42999999999972
1,95,57.02499999999972
1,96,55.61999999999972
1,97,54.21499999999972
1,98,52.80999999999972
1,99,51.40499999999972
1,100,49.999999999999716
