G,X,Y
1,0,50.0
1,1,48.76
1,2,47.519999999999996
1,3,46.279999999999994
1,4,45.03999999999999
1,5,43.79999999999999
1,6,42.55999999999999
1,7,41.319999999999986
1,8,40.079999999999984
1,9,38.83999999999998
1,10,37.59999999999998
1,11,36.35999999999998
1,12,35.119999999999976
1,13,33.879999999999974
1,14,32.63999999999997
1,15,31.39999999999997
1,16,30.159999999999968
1,17,28.919999999999966
1,18,27.679999999999964
1,19,26.439999999999962
1,20,25.19999999999996
1,21,23.959999999999958
1,22,22.719999999999956
1,23,21.479999999999954
1,24,20.239999999999952
1,25,18.99999999999995
1,26,20.239999999999952
1,27,21.479999999999954
1,28,22.719999999999956
1,29,23.959999999999958
1,30,25.19999999999996
1,31,26.439999999999962
1,32,27.679999999999964
1,33,28.919999999999966
1,34,30.159999999999968
1,35,31.39999999999997
1,36,32.63999999999997
1,37,33.879999999999974
1,38,35.119999999999976
1,39,36.35999999999998
1,40,37.59999999999998
1,41,38.83999999999998
1,42,40.079999999999984
1,43,41.319999999999986
1,44,42.55999999999999
1,45,43.79999999999999
1,46,45.03999999999999
1,47,46.279999999999994
1,48,47.519999999999996
1,49,48.76
1,50,50.0
1,51,48.76
1,52,47.519999999999996
1,53,46.279999999999994
1,54,45.03999999999999
1,55,43.79999999999999
1,56,42.55999999999999
1,57,41.319999999999986
1,58,40.079999999999984
1,59,38.83999999999998
1,60,37.59999999999998
1,61,36.35999999999998
1,62,35.119999999999976
1,63,33.879999999999974
1,64,32.63999999999997
1,65,31.39999999999997
1,66,30.159999999999968
1,67,28.919999999999966
1,68,27.679999999999964
1,69,26.439999999999962
1,70,25.19999999999996
1,71,23.959999999999958
1,72,22.719999999999956
1,73,21.479999999999954
1,74,20.239999999999952
1,75,18.99999999999995
1,76,20.239999999999952
1,77,21.479999999999954
1,78,22.719999999999956
1,79,23.959999999999958
1,80,25.19999999999996
1,81,26.439999999999962
1,82,27.679999999999964
1,83,28.919999999999966
1,84,30.159999999999968
1,85,31.39999999999997
1,86,32.63999999999997
1,87,33.879999999999974
1,88,35.119999999999976
1,89,36.35999999999998
1,90,37.59999999999998
1,91,38.83999999999998
1,92,40.079999999999984
1,93,41.319999999999986
1,94,42.55999999999999
1,95,43.79999999999999
1,96,45.03999999999999
1,97,46.279999999999994
1,98,47.519999999999996
1,99,48.76
1,100,50.0
