G,X,Y
1,0,50.0
1,1,48.25
1,2,46.5
1,3,44.75
1,4,43.0
1,5,41.25
1,6,39.5
1,7,37.75
1,8,36.0
1,9,34.25
1,10,32.5
1,11,30.75
1,12,29.0
1,13,27.25
1,14,25.5
1,15,23.75
1,16,22.0
1,17,20.25
1,18,18.5
1,19,16.75
1,20,15.0
1,21,13.25
1,22,11.5
1,23,9.75
1,24,8.0
1,25,6.25
1,26,8.0
1,27,9.75
1,28,11.5
1,29,13.25
1,30,15.0
1,31,16.75
1,32,18.5
1,33,20.25
1,34,22.0
1,35,23.75
1,36,25.5
1,37,27.25
1,38,29.0
1,39,30.75
1,40,32.5
1,41,34.25
1,42,36.0
1,43,37.75
1,44,39.5
1,45,41.25
1,46,43.0
1,47,44.75
1,48,46.5
1,49,48.25
1,50,50.0
1,51,48.25
1,52,46.5
1,53,44.75
1,54,43.0
1,55,41.25
1,56,39.5
1,57,37.75
1,58,36.0
1,59,34.25
1,60,32.5
1,61,30.75
1,62,29.0
1,63,27.25
1,64,25.5
1,65,23.75
1,66,22.0
1,67,20.25
1,68,18.5
1,69,16.75
1,70,15.0
1,71,13.25
1,72,11.5
1,73,9.75
1,74,8.0
1,75,6.25
1,76,8.0
1,77,9.75
1,78,11.5
1,79,13.25
1,80,15.0
1,81,16.75
1,82,18.5
1,83,20.25
1,84,22.0
1,85,23.75
1,86,25.5
1,87,27.25
1,88,29.0
1,89,30.75
1,90,32.5
1,91,34.25
1,92,36.0
1,93,37.75
1,94,39.5
1,95,41.25
1,96,43.0
1,97,44.75
1,98,46.5
1,99,48.25
1,100,50.0
