G,X,Y
1,0,49.999999999999844
1,1,50.71999999999984
1,2,51.43999999999984
1,3,52.15999999999984
1,4,52.87999999999984
1,5,53.59999999999984
1,6,54.31999999999984
1,7,55.039999999999836
1,8,55.759999999999835
1,9,56.47999999999983
1,10,57.19999999999983
1,11,57.91999999999983
1,12,58.63999999999983
1,13,59.35999999999983
1,14,60.07999999999983
1,15,60.79999999999983
1,16,61.519999999999825
1,17,62.239999999999824
1,18,62.95999999999982
1,19,63.67999999999982
1,20,64.39999999999982
1,21,65.11999999999982
1,22,65.83999999999982
1,23,66.55999999999982
1,24,67.27999999999982
1,25,67.99999999999982
1,26,68.71999999999981
1,27,69.43999999999981
1,28,70.15999999999981
1,29,70.87999999999981
1,30,71.59999999999981
1,31,72.31999999999981
1,32,73.03999999999981
1,33,73.7599999999998
1,34,74.4799999999998
1,35,75.1999999999998
1,36,75.9199999999998
1,37,76.6399999999998
1,38,77.3599999999998
1,39,78.0799999999998
1,40,78.7999999999998
1,41,79.5199999999998
1,42,80.2399999999998
1,43,80.9599999999998
1,44,81.6799999999998
1,45,82.39999999999979
1,46,83.11999999999979
1,47,83.83999999999979
1,48,84.55999999999979
1,49,85.27999999999979
1,50,85.99999999999979
1,51,85.27999999999979
1,52,84.55999999999979
1,53,83.83999999999979
1,54,83.11999999999979
1,55,82.39999999999979
1,56,81.6799999999998
1,57,80.9599999999998
1,58,80.2399999999998
1,59,79.5199999999998
1,60,78.7999999999998
1,61,78.0799999999998
1,62,77.3599999999998
1,63,76.6399999999998
1,64,75.9199999999998
1,65,75.1999999999998
1,66,74.4799999999998
1,67,73.7599999999998
1,68,73.03999999999981
1,69,72.31999999999981
1,70,71.59999999999981
1,71,70.87999999999981
1,72,70.15999999999981
1,73,69.43999999999981
1,74,68.71999999999981
1,75,67.99999999999982
1,76,67.27999999999982
1,77,66.55999999999982
1,78,65.83999999999982
1,79,65.11999999999982
1,80,64.39999999999982
1,81,63.67999999999982
1,82,62.95999999999982
1,83,62.239999999999824
1,84,61.519999999999825
1,85,60.79999999999983
1,86,60.07999999999983
1,87,59.35999999999983
1,88,58.63999999999983
1,89,57.91999999999983
1,90,57.19999999999983
1,91,56.47999999999983
1,92,55.759999999999835
1,93,55.039999999999836
1,94,54.31999999999984
1,95,53.59999999999984
1,96,52.87999999999984
1,97,52.15999999999984
1,98,51.43999999999984
1,99,50.71999999999984
1,100,49.999999999999844
