G,X,Y
1,0,49.99999999999993
1,1,50.73124999999993
1,2,51.462499999999935
1,3,52.19374999999994
1,4,52.92499999999994
1,5,53.65624999999994
1,6,54.387499999999946
1,7,55.11874999999995
1,8,55.84999999999995
1,9,56.581249999999955
1,10,57.31249999999996
1,11,58.04374999999996
1,12,58.77499999999996
1,13,59.506249999999966
1,14,60.23749999999997
1,15,60.96874999999997
1,16,61.699999999999974
1,17,62.43124999999998
1,18,63.16249999999998
1,19,63.89374999999998
1,20,64.62499999999999
1,21,65.35624999999999
1,22,66.08749999999999
1,23,66.81875
1,24,67.55
1,25,68.28125
1,26,67.55
1,27,66.81875
1,28,66.08749999999999
1,29,65.35624999999999
1,30,64.62499999999999
1,31,63.89374999999998
1,32,63.16249999999998
1,33,62.43124999999998
1,34,61.699999999999974
1,35,60.96874999999997
1,36,60.23749999999997
1,37,59.506249999999966
1,38,58.77499999999996
1,39,58.04374999999996
1,40,57.31249999999996
1,41,56.581249999999955
1,42,55.84999999999995
1,43,55.11874999999995
1,44,54.387499999999946
1,45,53.65624999999994
1,46,52.92499999999994
1,47,52.19374999999994
1,48,51.462499999999935
1,49,50.73124999999993
1,50,49.99999999999993
1,51,50.73124999999993
1,52,51.462499999999935
1,53,52.19374999999994
1,54,52.92499999999994
1,55,53.65624999999994
1,56,54.387499999999946
1,57,55.11874999999995
1,58,55.84999999999995
1,59,56.581249999999955
1,60,57.31249999999996
1,61,58.04374999999996
1,62,58.77499999999996
1,63,59.506249999999966
1,64,60.23749999999997
1,65,60.96874999999997
1,66,61.699999999999974
1,67,62.43124999999998
1,68,63.16249999999998
1,69,63.89374999999998
1,70,64.62499999999999
1,71,65.35624999999999
1,72,66.08749999999999
1,73,66.81875
1,74,67.55
1,75,68.28125
1,76,67.55
1,77,66.81875
1,78,66.08749999999999
1,79,65.35624999999999
1,80,64.62499999999999
1,81,63.89374999999998
1,82,63.16249999999998
1,83,62.43124999999998
1,84,61.699999999999974
1,85,60.96874999999997
1,86,60.23749999999997
1,87,59.506249999999966
1,88,58.77499999999996
1,89,58.04374999999996
1,90,57.31249999999996
1,91,56.581249999999955
1,92,55.84999999999995
1,93,55.11874999999995
1,94,54.387499999999946
1,95,53.65624999999994
1,96,52.92499999999994
1,97,52.19374999999994
1,98,51.462499999999935
1,99,50.73124999999993
1,100,49.99999999999993
