G,X,Y
1,0,50.0
1,1,48.80625
1,2,47.6125
1,3,46.418749999999996
1,4,45.224999999999994
1,5,44.03124999999999
1,6,42.83749999999999
1,7,41.64374999999999
1,8,40.44999999999999
1,9,39.25624999999999
1,10,38.062499999999986
1,11,36.868749999999984
1,12,35.67499999999998
1,13,34.48124999999998
1,14,33.28749999999998
1,15,32.09374999999998
1,16,30.899999999999977
1,17,29.706249999999976
1,18,28.512499999999974
1,19,27.318749999999973
1,20,26.12499999999997
1,21,24.93124999999997
1,22,23.73749999999997
1,23,22.543749999999967
1,24,21.349999999999966
1,25,20.156249999999964
1,26,18.962499999999963
1,27,17.76874999999996
1,28,16.57499999999996
1,29,15.38124999999996
1,30,14.187499999999961
1,31,12.993749999999961
1,32,11.799999999999962
1,33,10.606249999999962
1,34,9.412499999999962
1,35,8.218749999999963
1,36,7.024999999999963
1,37,5.831249999999963
1,38,4.637499999999964
1,39,3.4437499999999637
1,40,2.2499999999999636
1,41,1.0562499999999635
1,42,-0.1375000000000366
1,43,-1.3312500000000367
1,44,-2.5250000000000368
1,45,-3.718750000000037
1,46,-4.912500000000037
1,47,-6.106250000000037
1,48,-7.300000000000036
1,49,-8.493750000000036
1,50,-9.687500000000036
1,51,-8.493750000000036
1,52,-7.300000000000036
1,53,-6.106250000000037
1,54,-4.912500000000037
1,55,-3.718750000000037
1,56,-2.5250000000000368
1,57,-1.3312500000000367
1,58,-0.1375000000000366
1,59,1.0562499999999635
1,60,2.2499999999999636
1,61,3.4437499999999637
1,62,4.637499999999964
1,63,5.831249999999963
1,64,7.024999999999963
1,65,8.218749999999963
1,66,9.412499999999962
1,67,10.606249999999962
1,68,11.799999999999962
1,69,12.993749999999961
1,70,14.187499999999961
1,71,15.38124999999996
1,72,16.57499999999996
1,73,17.76874999999996
1,74,18.962499999999963
1,75,20.156249999999964
1,76,21.349999999999966
1,77,22.543749999999967
1,78,23.73749999999997
1,79,24.93124999999997
1,80,26.12499999999997
1,81,27.318749999999973
1,82,28.512499999999974
1,83,29.706249999999976
1,84,30.899999999999977
1,85,32.09374999999998
1,86,33.28749999999998
1,87,34.48124999999998
1,88,35.67499999999998
1,89,36.868749999999984
1,90,38.062499999999986
1,91,39.25624999999999
1,92,40.44999999999999
1,93,41.64374999999999
1,94,42.83749999999999
1,95,44.03124999999999
1,96,45.224999999999994
1,97,46.418749999999996
1,98,47.6125
1,99,48.80625
1,100,50.0
