G,X,Y
1,0,49.9999999999998
1,1,50.7912499999998
1,2,51.5824999999998
1,3,52.373749999999795
1,4,53.16499999999979
1,5,53.95624999999979
1,6,54.74749999999979
1,7,55.53874999999979
1,8,56.329999999999785
1,9,57.12124999999978
1,10,57.91249999999978
1,11,58.70374999999978
1,12,59.49499999999978
1,13,60.286249999999775
1,14,61.07749999999977
1,15,61.86874999999977
1,16,62.65999999999977
1,17,63.45124999999977
1,18,64.24249999999977
1,19,65.03374999999977
1,20,65.82499999999978
1,21,66.61624999999978
1,22,67.40749999999979
1,23,68.19874999999979
1,24,68.9899999999998
1,25,69.7812499999998
1,26,70.5724999999998
1,27,71.36374999999981
1,28,72.15499999999982
1,29,72.94624999999982
1,30,73.73749999999983
1,31,74.52874999999983
1,32,75.31999999999984
1,33,76.11124999999984
1,34,76.90249999999985
1,35,77.69374999999985
1,36,78.48499999999986
1,37,79.27624999999986
1,38,80.06749999999987
1,39,80.85874999999987
1,40,81.64999999999988
1,41,82.44124999999988
1,42,83.23249999999989
1,43,84.0237499999999
1,44,84.8149999999999
1,45,85.6062499999999
1,46,86.39749999999991
1,47,87.18874999999991
1,48,87.97999999999992
1,49,88.77124999999992
1,50,89.56249999999993
1,51,88.77124999999992
1,52,87.97999999999992
1,53,87.18874999999991
1,54,86.39749999999991
1,55,85.6062499999999
1,56,84.8149999999999
1,57,84.0237499999999
1,58,83.23249999999989
1,59,82.44124999999988
1,60,81.64999999999988
1,61,80.85874999999987
1,62,80.06749999999987
1,63,79.27624999999986
1,64,78.48499999999986
1,65,77.69374999999985
1,66,76.90249999999985
1,67,76.11124999999984
1,68,75.31999999999984
1,69,74.52874999999983
1,70,73.73749999999983
1,71,72.94624999999982
1,72,72.15499999999982
1,73,71.36374999999981
1,74,70.5724999999998
1,75,69.7812499999998
1,76,68.9899999999998
1,77,68.19874999999979
1,78,67.40749999999979
1,79,66.61624999999978
1,80,65.82499999999978
1,81,65.03374999999977
1,82,64.24249999999977
1,83,63.45124999999977
1,84,62.65999999999977
1,85,61.86874999999977
1,86,61.07749999999977
1,87,60.286249999999775
1,88,59.49499999999978
1,89,58.70374999999978
1,90,57.91249999999978
1,91,57.12124999999978
1,92,56.329999999999785
1,93,55.53874999999979
1,94,54.74749999999979
1,95,53.95624999999979
1,96,53.16499999999979
1,97,52.373749999999795
1,98,51.5824999999998
1,99,50.7912499999998
1,100,49.9999999999998
