G,X,Y
1,0,50.0
1,1,49.09375
1,2,48.1875
1,3,47.28125
1,4,46.375
1,5,45.46875
1,6,44.5625
1,7,43.65625
1,8,42.75
1,9,41.84375
1,10,40.9375
1,11,40.03125
1,12,39.125
1,13,38.21875
1,14,37.3125
1,15,36.40625
1,16,35.5
1,17,34.59375
1,18,33.6875
1,19,32.78125
1,20,31.875
1,21,30.96875
1,22,30.0625
1,23,29.15625
1,24,28.25
1,25,27.34375
1,26,26.4375
1,27,25.53125
1,28,24.625
1,29,23.71875
1,30,22.8125
1,31,21.90625
1,32,21.0
1,33,20.09375
1,34,19.1875
1,35,18.28125
1,36,17.375
1,37,16.46875
1,38,15.5625
1,39,14.65625
1,40,13.75
1,41,12.84375
1,42,11.9375
1,43,11.03125
1,44,10.125
1,45,9.21875
1,46,8.3125
1,47,7.40625
1,48,6.5
1,49,5.59375
1,50,4.6875
1,51,5.59375
1,52,6.5
1,53,7.40625
1,54,8.3125
1,55,9.21875
1,56,10.125
1,57,11.03125
1,58,11.9375
1,59,12.84375
1,60,13.75
1,61,14.65625
1,62,15.5625
1,63,16.46875
1,64,17.375
1,65,18.28125
1,66,19.1875
1,67,20.09375
1,68,21.0
1,69,21.90625
1,70,22.8125
1,71,23.71875
1,72,24.625
1,73,25.53125
1,74,26.4375
1,75,27.34375
1,76,28.25
1,77,29.15625
1,78,30.0625
1,79,30.96875
1,80,31.875
1,81,32.78125
1,82,33.6875
1,83,34.59375
1,84,35.5
1,85,36.40625
1,86,37.3125
1,87,38.21875
1,88,39.125
1,89,40.03125
1,90,40.9375
1,91,41.84375
1,92,42.75
1,93,43.65625
1,94,44.5625
1,95,45.46875
1,96,46.375
1,97,47.28125
1,98,48.1875
1,99,49.09375
1,100,50.0
