G,X,Y
1,0,50.0
1,1,48.71875
1,2,47.4375
1,3,46.15625
1,4,44.875
1,5,43.59375
1,6,42.3125
1,7,41.03125
1,8,39.75
1,9,38.46875
1,10,37.1875
1,11,35.90625
1,12,34.625
1,13,33.34375
1,14,32.0625
1,15,30.78125
1,16,29.5
1,17,28.21875
1,18,26.9375
1,19,25.65625
1,20,24.375
1,21,23.09375
1,22,21.8125
1,23,20.53125
1,24,19.25
1,25,17.96875
1,26,19.25
1,27,20.53125
1,28,21.8125
1,29,23.09375
1,30,24.375
1,31,25.65625
1,32,26.9375
1,33,28.21875
1,34,29.5
1,35,30.78125
1,36,32.0625
1,37,33.34375
1,38,34.625
1,39,35.90625
1,40,37.1875
1,41,38.46875
1,42,39.75
1,43,41.03125
1,44,42.3125
1,45,43.59375
1,46,44.875
1,47,46.15625
1,48,47.4375
1,49,48.71875
1,50,50.0
1,51,48.71875
1,52,47.4375
1,53,46.15625
1,54,44.875
1,55,43.59375
1,56,42.3125
1,57,41.03125
1,58,39.75
1,59,38.46875
1,60,37.1875
1,61,35.90625
1,62,34.625
1,63,33.34375
1,64,32.0625
1,65,30.78125
1,66,29.5
1,67,28.21875
1,68,26.9375
1,69,25.65625
1,70,24.375
1,71,23.09375
1,72,21.8125
1,73,20.53125
1,74,19.25
1,75,17.96875
1,76,19.25
1,77,20.53125
1,78,21.8125
1,79,23.09375
1,80,24.375
1,81,25.65625
1,82,26.9375
1,83,28.21875
1,84,29.5
1,85,30.78125
1,86,32.0625
1,87,33.34375
1,88,34.625
1,89,35.90625
1,90,37.1875
1,91,38.46875
1,92,39.75
1,93,41.03125
1,94,42.3125
1,95,43.59375
1,96,44.875
1,97,46.15625
1,98,47.4375
1,99,48.71875
1,100,50.0
