G,X,Y
1,0,50.0
1,1,49.55625
1,2,49.1125
1,3,48.668749999999996
1,4,48.224999999999994
1,5,47.78124999999999
1,6,47.33749999999999
1,7,46.89374999999999
1,8,46.44999999999999
1,9,46.00624999999999
1,10,45.562499999999986
1,11,45.118749999999984
1,12,44.67499999999998
1,13,44.23124999999998
1,14,43.78749999999998
1,15,43.34374999999998
1,16,42.89999999999998
1,17,42.456249999999976
1,18,42.012499999999974
1,19,41.56874999999997
1,20,41.12499999999997
1,21,40.68124999999997
1,22,40.23749999999997
1,23,39.79374999999997
1,24,39.349999999999966
1,25,38.906249999999964
1,26,39.349999999999966
1,27,39.79374999999997
1,28,40.23749999999997
1,29,40.68124999999997
1,30,41.12499999999997
1,31,41.56874999999997
1,32,42.012499999999974
1,33,42.456249999999976
1,34,42.89999999999998
1,35,43.34374999999998
1,36,43.78749999999998
1,37,44.23124999999998
1,38,44.67499999999998
1,39,45.118749999999984
1,40,45.562499999999986
1,41,46.00624999999999
1,42,46.44999999999999
1,43,46.89374999999999
1,44,47.33749999999999
1,45,47.78124999999999
1,46,48.224999999999994
1,47,48.668749999999996
1,48,49.1125
1,49,49.55625
1,50,50.0
1,51,49.55625
1,52,49.1125
1,53,48.668749999999996
1,54,48.224999999999994
1,55,47.78124999999999
1,56,47.33749999999999
1,57,46.89374999999999
1,58,46.44999999999999
1,59,46.00624999999999
1,60,45.562499999999986
1,61,45.118749999999984
1,62,44.67499999999998
1,63,44.23124999999998
1,64,43.78749999999998
1,65,43.34374999999998
1,66,42.89999999999998
1,67,42.456249999999976
1,68,42.012499999999974
1,69,41.56874999999997
1,70,41.12499999999997
1,71,40.68124999999997
1,72,40.23749999999997
1,73,39.79374999999997
1,74,39.349999999999966
1,75,38.906249999999964
1,76,39.349999999999966
1,77,39.79374999999997
1,78,40.23749999999997
1,79,40.68124999999997
1,80,41.12499999999997
1,81,41.56874999999997
1,82,42.012499999999974
1,83,42.456249999999976
1,84,42.89999999999998
1,85,43.34374999999998
1,86,43.78749999999998
1,87,44.23124999999998
1,88,44.67499999999998
1,89,45.118749999999984
1,90,45.562499999999986
1,91,46.00624999999999
1,92,46.44999999999999
1,93,46.89374999999999
1,94,47.33749999999999
1,95,47.78124999999999
1,96,48.224999999999994
1,97,48.668749999999996
1,98,49.1125
1,99,49.55625
1,100,50.0
