G,X,Y
1,0,49.999999999999744
1,1,51.124999999999744
1,2,52.249999999999744
1,3,53.374999999999744
1,4,54.499999999999744
1,5,55.624999999999744
1,6,56.749999999999744
1,7,57.874999999999744
1,8,58.999999999999744
1,9,60.124999999999744
1,10,61.249999999999744
1,11,62.374999999999744
1,12,63.499999999999744
1,13,64.62499999999974
1,14,65.74999999999974
1,15,66.87499999999974
1,16,67.99999999999974
1,17,69.12499999999974
1,18,70.24999999999974
1,19,71.37499999999974
1,20,72.49999999999974
1,21,73.62499999999974
1,22,74.74999999999974
1,23,75.87499999999974
1,24,76.99999999999974
1,25,78.12499999999974
1,26,76.99999999999974
1,27,75.87499999999974
1,28,74.74999999999974
1,29,73.62499999999974
1,30,72.49999999999974
1,31,71.37499999999974
1,32,70.24999999999974
1,33,69.12499999999974
1,34,67.99999999999974
1,35,66.87499999999974
1,36,65.74999999999974
1,37,64.62499999999974
1,38,63.499999999999744
1,39,62.374999999999744
1,40,61.249999999999744
1,41,60.124999999999744
1,42,58.999999999999744
1,43,57.874999999999744
1,44,56.749999999999744
1,45,55.624999999999744
1,46,54.499999999999744
1,47,53.374999999999744
1,48,52.249999999999744
1,49,51.124999999999744
1,50,49.999999999999744
1,51,51.124999999999744
1,52,52.249999999999744
1,53,53.374999999999744
1,54,54.499999999999744
1,55,55.624999999999744
1,56,56.749999999999744
1,57,57.874999999999744
1,58,58.999999999999744
1,59,60.124999999999744
1,60,61.249999999999744
1,61,62.374999999999744
1,62,63.499999999999744
1,63,64.62499999999974
1,64,65.74999999999974
1,65,66.87499999999974
1,66,67.99999999999974
1,67,69.12499999999974
1,68,70.24999999999974
1,69,71.37499999999974
1,70,72.49999999999974
1,71,73.62499999999974
1,72,74.74999999999974
1,73,75.87499999999974
1,74,76.99999999999974
1,75,78.12499999999974
1,76,76.99999999999974
1,77,75.87499999999974
1,78,74.74999999999974
1,79,73.62499999999974
1,80,72.49999999999974
1,81,71.37499999999974
1,82,70.24999999999974
1,83,69.12499999999974
1,84,67.99999999999974
1,85,66.87499999999974
1,86,65.74999999999974
1,87,64.62499999999974
1,88,63.499999999999744
1,89,62.374999999999744
1,90,61.249999999999744
1,91,60.124999999999744
1,92,58.999999999999744
1,93,57.874999999999744
1,94,56.749999999999744
1,95,55.624999999999744
1,96,54.499999999999744
1,97,53.374999999999744
1,98,52.249999999999744
1,99,51.124999999999744
1,100,49.999999999999744
