G,X,Y
1,0,50.0
1,1,48.775
1,2,47.55
1,3,46.324999999999996
1,4,45.099999999999994
1,5,43.87499999999999
1,6,42.64999999999999
1,7,41.42499999999999
1,8,40.19999999999999
1,9,38.97499999999999
1,10,37.749999999999986
1,11,36.524999999999984
1,12,35.29999999999998
1,13,34.07499999999998
1,14,32.84999999999998
1,15,31.62499999999998
1,16,30.399999999999977
1,17,29.174999999999976
1,18,27.949999999999974
1,19,26.724999999999973
1,20,25.49999999999997
1,21,24.27499999999997
1,22,23.04999999999997
1,23,21.824999999999967
1,24,20.599999999999966
1,25,19.374999999999964
1,26,18.149999999999963
1,27,16.92499999999996
1,28,15.699999999999962
1,29,14.474999999999962
1,30,13.249999999999963
1,31,12.024999999999963
1,32,10.799999999999963
1,33,9.574999999999964
1,34,8.349999999999964
1,35,7.1249999999999645
1,36,5.899999999999965
1,37,4.674999999999965
1,38,3.449999999999965
1,39,2.224999999999965
1,40,0.9999999999999649
1,41,-0.22500000000003517
1,42,-1.4500000000000353
1,43,-2.6750000000000353
1,44,-3.9000000000000354
1,45,-5.1250000000000355
1,46,-6.350000000000035
1,47,-7.575000000000035
1,48,-8.800000000000034
1,49,-10.025000000000034
1,50,-11.250000000000034
1,51,-10.025000000000034
1,52,-8.800000000000034
1,53,-7.575000000000035
1,54,-6.350000000000035
1,55,-5.1250000000000355
1,56,-3.9000000000000354
1,57,-2.6750000000000353
1,58,-1.4500000000000353
1,59,-0.22500000000003517
1,60,0.9999999999999649
1,61,2.224999999999965
1,62,3.449999999999965
1,63,4.674999999999965
1,64,5.899999999999965
1,65,7.1249999999999645
1,66,8.349999999999964
1,67,9.574999999999964
1,68,10.799999999999963
1,69,12.024999999999963
1,70,13.249999999999963
1,71,14.474999999999962
1,72,15.699999999999962
1,73,16.92499999999996
1,74,18.149999999999963
1,75,19.374999999999964
1,76,20.599999999999966
1,77,21.824999999999967
1,78,23.04999999999997
1,79,24.27499999999997
1,80,25.49999999999997
1,81,26.724999999999973
1,82,27.949999999999974
1,83,29.174999999999976
1,84,30.399999999999977
1,85,31.62499999999998
1,86,32.84999999999998
1,87,34.07499999999998
1,88,35.29999999999998
1,89,36.524999999999984
1,90,37.749999999999986
1,91,38.97499999999999
1,92,40.19999999999999
1,93,41.42499999999999
1,94,42.64999999999999
1,95,43.87499999999999
1,96,45.099999999999994
1,97,46.324999999999996
1,98,47.55
1,99,48.775
1,100,50.0
