G,X,Y
1,0,50.0
1,1,50.21
1,2,50.42
1,3,50.63
1,4,50.84
1,5,51.050000000000004
1,6,51.260000000000005
1,7,51.470000000000006
1,8,51.68000000000001
1,9,51.89000000000001
1,10,52.10000000000001
1,11,52.31000000000001
1,12,52.52000000000001
1,13,52.73000000000001
1,14,52.94000000000001
1,15,53.15000000000001
1,16,53.360000000000014
1,17,53.570000000000014
1,18,53.780000000000015
1,19,53.990000000000016
1,20,54.20000000000002
1,21,54.41000000000002
1,22,54.62000000000002
1,23,54.83000000000002
1,24,55.04000000000002
1,25,55.25000000000002
1,26,55.46000000000002
1,27,55.67000000000002
1,28,55.880000000000024
1,29,56.090000000000025
1,30,56.300000000000026
1,31,56.510000000000026
1,32,56.72000000000003
1,33,56.93000000000003
1,34,57.14000000000003
1,35,57.35000000000003
1,36,57.56000000000003
1,37,57.77000000000003
1,38,57.98000000000003
1,39,58.19000000000003
1,40,58.400000000000034
1,41,58.610000000000035
1,42,58.820000000000036
1,43,59.03000000000004
1,44,59.24000000000004
1,45,59.45000000000004
1,46,59.66000000000004
1,47,59.87000000000004
1,48,60.08000000000004
1,49,60.29000000000004
1,50,60.50000000000004
1,51,60.29000000000004
1,52,60.08000000000004
1,53,59.87000000000004
1,54,59.66000000000004
1,55,59.45000000000004
1,56,59.24000000000004
1,57,59.03000000000004
1,58,58.820000000000036
1,59,58.610000000000035
1,60,58.400000000000034
1,61,58.19000000000003
1,62,57.98000000000003
1,63,57.77000000000003
1,64,57.56000000000003
1,65,57.35000000000003
1,66,57.14000000000003
1,67,56.93000000000003
1,68,56.72000000000003
1,69,56.510000000000026
1,70,56.300000000000026
1,71,56.090000000000025
1,72,55.880000000000024
1,73,55.67000000000002
1,74,55.46000000000002
1,75,55.25000000000002
1,76,55.04000000000002
1,77,54.83000000000002
1,78,54.62000000000002
1,79,54.41000000000002
1,80,54.20000000000002
1,81,53.990000000000016
1,82,53.780000000000015
1,83,53.570000000000014
1,84,53.360000000000014
1,85,53.15000000000001
1,86,52.94000000000001
1,87,52.73000000000001
1,88,52.52000000000001
1,89,52.31000000000001
1,90,52.10000000000001
1,91,51.89000000000001
1,92,51.68000000000001
1,93,51.470000000000006
1,94,51.260000000000005
1,95,51.050000000000004
1,96,50.84
1,97,50.63
1,98,50.42
1,99,50.21
1,100,50.0
