G,X,Y
1,0,50.0
1,1,48.15625
1,2,46.3125
1,3,44.46875
1,4,42.625
1,5,40.78125
1,6,38.9375
1,7,37.09375
1,8,35.25
1,9,33.40625
1,10,31.5625
1,11,29.71875
1,12,27.875
1,13,26.03125
1,14,24.1875
1,15,22.34375
1,16,20.5
1,17,18.65625
1,18,16.8125
1,19,14.96875
1,20,13.125
1,21,11.28125
1,22,9.4375
1,23,7.59375
1,24,5.75
1,25,3.90625
1,26,2.0625
1,27,0.21875
1,28,-1.625
1,29,-3.46875
1,30,-5.3125
1,31,-7.15625
1,32,-9.0
1,33,-10.84375
1,34,-12.6875
1,35,-14.53125
1,36,-16.375
1,37,-18.21875
1,38,-20.0625
1,39,-21.90625
1,40,-23.75
1,41,-25.59375
1,42,-27.4375
1,43,-29.28125
1,44,-31.125
1,45,-32.96875
1,46,-34.8125
1,47,-36.65625
1,48,-38.5
1,49,-40.34375
1,50,-42.1875
1,51,-40.34375
1,52,-38.5
1,53,-36.65625
1,54,-34.8125
1,55,-32.96875
1,56,-31.125
1,57,-29.28125
1,58,-27.4375
1,59,-25.59375
1,60,-23.75
1,61,-21.90625
1,62,-20.0625
1,63,-18.21875
1,64,-16.375
1,65,-14.53125
1,66,-12.6875
1,67,-10.84375
1,68,-9.0
1,69,-7.15625
1,70,-5.3125
1,71,-3.46875
1,72,-1.625
1,73,0.21875
1,74,2.0625
1,75,3.90625
1,76,5.75
1,77,7.59375
1,78,9.4375
1,79,11.28125
1,80,13.125
1,81,14.96875
1,82,16.8125
1,83,18.65625
1,84,20.5
1,85,22.34375
1,86,24.1875
1,87,26.03125
1,88,27.875
1,89,29.71875
1,90,31.5625
1,91,33.40625
1,92,35.25
1,93,37.09375
1,94,38.9375
1,95,40.78125
1,96,42.625
1,97,44.46875
1,98,46.3125
1,99,48.15625
1,100,50.0
