G,X,Y
1,0,50.0
1,1,49.4625
1,2,48.925
1,3,48.387499999999996
1,4,47.849999999999994
1,5,47.31249999999999
1,6,46.77499999999999
1,7,46.23749999999999
1,8,45.69999999999999
1,9,45.16249999999999
1,10,44.624999999999986
1,11,44.087499999999984
1,12,43.54999999999998
1,13,43.01249999999998
1,14,42.47499999999998
1,15,41.93749999999998
1,16,41.39999999999998
1,17,40.862499999999976
1,18,40.324999999999974
1,19,39.78749999999997
1,20,39.24999999999997
1,21,38.71249999999997
1,22,38.17499999999997
1,23,37.63749999999997
1,24,37.099999999999966
1,25,36.562499999999964
1,26,37.099999999999966
1,27,37.63749999999997
1,28,38.17499999999997
1,29,38.71249999999997
1,30,39.24999999999997
1,31,39.78749999999997
1,32,40.324999999999974
1,33,40.862499999999976
1,34,41.39999999999998
1,35,41.93749999999998
1,36,42.47499999999998
1,37,43.01249999999998
1,38,43.54999999999998
1,39,44.087499999999984
1,40,44.624999999999986
1,41,45.16249999999999
1,42,45.69999999999999
1,43,46.23749999999999
1,44,46.77499999999999
1,45,47.31249999999999
1,46,47.849999999999994
1,47,48.387499999999996
1,48,48.925
1,49,49.4625
1,50,50.0
1,51,49.4625
1,52,48.925
1,53,48.387499999999996
1,54,47.849999999999994
1,55,47.31249999999999
1,56,46.77499999999999
1,57,46.23749999999999
1,58,45.69999999999999
1,59,45.16249999999999
1,60,44.624999999999986
1,61,44.087499999999984
1,62,43.54999999999998
1,63,43.01249999999998
1,64,42.47499999999998
1,65,41.93749999999998
1,66,41.39999999999998
1,67,40.862499999999976
1,68,40.324999999999974
1,69,39.78749999999997
1,70,39.24999999999997
1,71,38.71249999999997
1,72,38.17499999999997
1,73,37.63749999999997
1,74,37.099999999999966
1,75,36.562499999999964
1,76,37.099999999999966
1,77,37.63749999999997
1,78,38.17499999999997
1,79,38.71249999999997
1,80,39.24999999999997
1,81,39.78749999999997
1,82,40.324999999999974
1,83,40.862499999999976
1,84,41.39999999999998
1,85,41.93749999999998
1,86,42.47499999999998
1,87,43.01249999999998
1,88,43.54999999999998
1,89,44.087499999999984
1,90,44.624999999999986
1,91,45.16249999999999
1,92,45.69999999999999
1,93,46.23749999999999
1,94,46.77499999999999
1,95,47.31249999999999
1,96,47.849999999999994
1,97,48.387499999999996
1,98,48.925
1,99,49.4625
1,100,50.0
