G,X,Y
1,0,50.0
1,1,48.28125
1,2,46.5625
1,3,44.84375
1,4,43.125
1,5,41.40625
1,6,39.6875
1,7,37.96875
1,8,36.25
1,9,34.53125
1,10,32.8125
1,11,31.09375
1,12,29.375
1,13,27.65625
1,14,25.9375
1,15,24.21875
1,16,22.5
1,17,20.78125
1,18,19.0625
1,19,17.34375
1,20,15.625
1,21,13.90625
1,22,12.1875
1,23,10.46875
1,24,8.75
1,25,7.03125
1,26,8.75
1,27,10.46875
1,28,12.1875
1,29,13.90625
1,30,15.625
1,31,17.34375
1,32,19.0625
1,33,20.78125
1,34,22.5
1,35,24.21875
1,36,25.9375
1,37,27.65625
1,38,29.375
1,39,31.09375
1,40,32.8125
1,41,34.53125
1,42,36.25
1,43,37.96875
1,44,39.6875
1,45,41.40625
1,46,43.125
1,47,44.84375
1,48,46.5625
1,49,48.28125
1,50,50.0
1,51,48.28125
1,52,46.5625
1,53,44.84375
1,54,43.125
1,55,41.40625
1,56,39.6875
1,57,37.96875
1,58,36.25
1,59,34.53125
1,60,32.8125
1,61,31.09375
1,62,29.375
1,63,27.65625
1,64,25.9375
1,65,24.21875
1,66,22.5
1,67,20.78125
1,68,19.0625
1,69,17.34375
1,70,15.625
1,71,13.90625
1,72,12.1875
1,73,10.46875
1,74,8.75
1,75,7.03125
1,76,8.75
1,77,10.46875
1,78,12.1875
1,79,13.90625
1,80,15.625
1,81,17.34375
1,82,19.0625
1,83,20.78125
1,84,22.5
1,85,24.21875
1,86,25.9375
1,87,27.65625
1,88,29.375
1,89,31.09375
1,90,32.8125
1,91,34.53125
1,92,36.25
1,93,37.96875
1,94,39.6875
1,95,41.40625
1,96,43.125
1,97,44.84375
1,98,46.5625
1,99,48.28125
1,100,50.0
