G,X,Y
1,0,50.0
1,1,48.3
1,2,46.599999999999994
1,3,44.89999999999999
1,4,43.19999999999999
1,5,41.499999999999986
1,6,39.79999999999998
1,7,38.09999999999998
1,8,36.39999999999998
1,9,34.699999999999974
1,10,32.99999999999997
1,11,31.299999999999972
1,12,29.599999999999973
1,13,27.899999999999974
1,14,26.199999999999974
1,15,24.499999999999975
1,16,22.799999999999976
1,17,21.099999999999977
1,18,19.399999999999977
1,19,17.699999999999978
1,20,15.999999999999979
1,21,14.29999999999998
1,22,12.59999999999998
1,23,10.89999999999998
1,24,9.199999999999982
1,25,7.499999999999981
1,26,9.199999999999982
1,27,10.89999999999998
1,28,12.59999999999998
1,29,14.29999999999998
1,30,15.999999999999979
1,31,17.699999999999978
1,32,19.399999999999977
1,33,21.099999999999977
1,34,22.799999999999976
1,35,24.499999999999975
1,36,26.199999999999974
1,37,27.899999999999974
1,38,29.599999999999973
1,39,31.299999999999972
1,40,32.99999999999997
1,41,34.699999999999974
1,42,36.39999999999998
1,43,38.09999999999998
1,44,39.79999999999998
1,45,41.499999999999986
1,46,43.19999999999999
1,47,44.89999999999999
1,48,46.599999999999994
1,49,48.3
1,50,50.0
1,51,48.3
1,52,46.599999999999994
1,53,44.89999999999999
1,54,43.19999999999999
1,55,41.499999999999986
1,56,39.79999999999998
1,57,38.09999999999998
1,58,36.39999999999998
1,59,34.699999999999974
1,60,32.99999999999997
1,61,31.299999999999972
1,62,29.599999999999973
1,63,27.899999999999974
1,64,26.199999999999974
1,65,24.499999999999975
1,66,22.799999999999976
1,67,21.099999999999977
1,68,19.399999999999977
1,69,17.699999999999978
1,70,15.999999999999979
1,71,14.29999999999998
1,72,12.59999999999998
1,73,10.89999999999998
1,74,9.199999999999982
1,75,7.499999999999981
1,76,9.199999999999982
1,77,10.89999999999998
1,78,12.59999999999998
1,79,14.29999999999998
1,80,15.999999999999979
1,81,17.699999999999978
1,82,19.399999999999977
1,83,21.099999999999977
1,84,22.799999999999976
1,85,24.499999999999975
1,86,26.199999999999974
1,87,27.899999999999974
1,88,29.599999999999973
1,89,31.299999999999972
1,90,32.99999999999997
1,91,34.699999999999974
1,92,36.39999999999998
1,93,38.09999999999998
1,94,39.79999999999998
1,95,41.499999999999986
1,96,43.19999999999999
1,97,44.89999999999999
1,98,46.599999999999994
1,99,48.3
1,100,50.0
